experiment;cluster_rmse;cluster_count;cluster_r2;cluster_mape;cluster_mape0;case_rmse;case_count;case_r2;case_mape;case_mape0;case_top_decile_accuracy;case_top_decile_f1;case_top_decile_precision;case_top_decile_recall;case_bottom_decile_accuracy;case_bottom_decile_f1;case_bottom_decile_precision;case_bottom_decile_recall;dataset;clustering_parameter_type;clustering_parameter;clustering_method;model_type;prediction_activity;target_activity
AHOT_native_110_rho;12.751623947203083;1.01994301994302;-52809.744272450844;0.7834461766823925;0.7834461766823925;24.323472689883875;488.4843304843305;-34.169448910619245;2.703092770761853;2.703092770761853;0.5356844718701961;0.1614878994755785;0.1614878994755785;0.1614878994755785;0.5328028978357934;0.15596014890609416;0.15596014890609416;0.15596014890609416;bpic2019;cluster_size;110;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_111_rho;12.461916210077016;1.01994301994302;-51864.64094095494;0.7616245323471982;0.7616245323471982;24.148250922904616;488.4843304843305;-34.29133740795632;2.6818363881774143;2.6818363881774143;0.5356205144260028;0.161372850485097;0.161372850485097;0.161372850485097;0.5327827251576687;0.1559238380854696;0.1559238380854696;0.1559238380854696;bpic2019;cluster_size;111;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_112_rho;12.665446206728642;1.017094017094017;-73953.2538358316;0.7779402591854626;0.7779402591854626;24.261571520865203;488.4843304843305;-33.878489441984975;2.678935476858126;2.678935476858126;0.5356492473489349;0.16142437259544262;0.16142437259544262;0.16142437259544262;0.5328274102683941;0.15600431071496182;0.15600431071496182;0.15600431071496182;bpic2019;cluster_size;112;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_113_rho;12.547664848803661;1.017094017094017;-74146.21164021088;0.7733372635057542;0.7733372635057542;24.219992391430935;488.4843304843305;-34.26804458983611;2.7029036717014616;2.7029036717014616;0.5354979522629995;0.16115204144075854;0.16115204144075854;0.16115204144075854;0.5328072375902693;0.15596799989433727;0.15596799989433727;0.15596799989433727;bpic2019;cluster_size;113;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_114_rho;12.501890157174497;1.017094017094017;-74206.07762521395;0.7654993866689622;0.7654993866689622;24.16121616154748;488.4843304843305;-33.963626964951935;2.6821136577494267;2.6821136577494267;0.5354979522629995;0.16115204144075854;0.16115204144075854;0.16115204144075854;0.5328072375902693;0.15596799989433727;0.15596799989433727;0.15596799989433727;bpic2019;cluster_size;114;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_115_rho;12.660819216511692;1.017094017094017;-73856.8909401545;0.773412831990816;0.773412831990816;24.263124829340754;488.4843304843305;-34.02641804636708;2.675764768810215;2.675764768810215;0.5354979522629995;0.16115204144075854;0.16115204144075854;0.16115204144075854;0.5328072375902693;0.15596799989433727;0.15596799989433727;0.15596799989433727;bpic2019;cluster_size;115;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_116_rho;12.578516188205057;1.0142450142450143;-83151.60726145789;0.7708166710517486;0.7708166710517486;24.26201574213539;488.4843304843305;-33.87993437557163;2.696302167584985;2.696302167584985;0.5354979522629995;0.16115204144075854;0.16115204144075854;0.16115204144075854;0.5326502730950696;0.15568519446447304;0.15568519446447304;0.15568519446447304;bpic2019;cluster_size;116;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_117_rho;12.606046990363112;1.0142450142450143;-83347.25781227947;0.7709573165144368;0.7709573165144368;24.23382808188618;488.4843304843305;-33.92045493593265;2.675637005619138;2.675637005619138;0.5356492473489349;0.16142437259544262;0.16142437259544262;0.16142437259544262;0.5326704457731942;0.1557215052850976;0.1557215052850976;0.1557215052850976;bpic2019;cluster_size;117;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_118_rho;12.689132959113051;1.0142450142450143;-83173.6761535584;0.7790163888604421;0.7790163888604421;24.314364149030574;488.4843304843305;-33.95025697240362;2.688030518842064;2.688030518842064;0.5356492473489349;0.16142437259544262;0.16142437259544262;0.16142437259544262;0.5326704457731942;0.1557215052850976;0.1557215052850976;0.1557215052850976;bpic2019;cluster_size;118;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_119_rho;12.54086367911773;1.0142450142450143;-83459.63421891653;0.7695721859877693;0.7695721859877693;24.2028084176077;488.4843304843305;-34.14711672237567;2.6852481611491297;2.6852481611491297;0.5354979522629995;0.16115204144075854;0.16115204144075854;0.16115204144075854;0.5326502730950696;0.15568519446447304;0.15568519446447304;0.15568519446447304;bpic2019;cluster_size;119;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_11_rho;14.31574892540304;5.384615384615385;-190.07557019790147;0.8600327215694479;0.8600327215694479;22.279224368621193;488.4843304843305;-3.9820981451306214;2.338272957102918;2.338272957102918;0.5363893559428036;0.16270588055166424;0.16270588055166424;0.16270588055166424;0.5597175065101841;0.20446985125724232;0.20446985125724232;0.20446985125724232;bpic2019;cluster_size;11;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_120_rho;12.630772891224709;1.0142450142450143;-83188.5861604892;0.7733223019195443;0.7733223019195443;24.27349534095813;488.4843304843305;-33.81740190439919;2.689934169813253;2.689934169813253;0.5354979522629995;0.16115204144075854;0.16115204144075854;0.16115204144075854;0.5326502730950696;0.15568519446447304;0.15568519446447304;0.15568519446447304;bpic2019;cluster_size;120;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_121_rho;12.519546020642064;1.0113960113960114;-95175.44424119133;0.7688146447554176;0.7688146447554176;24.210097485137425;488.4843304843305;-34.09088274485045;2.69154889659391;2.69154889659391;0.5354536887021609;0.16107233476133878;0.16107233476133878;0.16107233476133878;0.532583877753812;0.15556563444534344;0.15556563444534344;0.15556563444534344;bpic2019;cluster_size;121;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_122_rho;12.629432071900792;1.0113960113960114;-95067.86716771447;0.7757548994265556;0.7757548994265556;24.25679391379728;488.4843304843305;-33.978686719606934;2.681488854982802;2.681488854982802;0.5355176461463543;0.16118738375182032;0.16118738375182032;0.16118738375182032;0.5326040504319368;0.155601945265968;0.155601945265968;0.155601945265968;bpic2019;cluster_size;122;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_123_rho;12.654844341400548;1.0113960113960114;-95026.84869919393;0.7768936601425712;0.7768936601425712;24.278981354772476;488.4843304843305;-34.03280943225125;2.6950439561149038;2.6950439561149038;0.5355176461463543;0.16118738375182032;0.16118738375182032;0.16118738375182032;0.5326040504319368;0.155601945265968;0.155601945265968;0.155601945265968;bpic2019;cluster_size;123;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_124_rho;12.503559398996236;1.0085470085470085;-211.60010653382878;0.7651341124533766;0.7651341124533766;24.247615132429164;488.4843304843305;-34.08517968742662;2.694542088860825;2.694542088860825;0.535332667557712;0.16085446983759152;0.16085446983759152;0.16085446983759152;0.532583877753812;0.15556563444534344;0.15556563444534344;0.15556563444534344;bpic2019;cluster_size;124;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_125_rho;12.59944877892615;1.0085470085470085;-211.21491988793363;0.7687571793417876;0.7687571793417876;24.29043321727143;488.4843304843305;-37.39300802423263;2.6869191917588555;2.6869191917588555;0.535332667557712;0.16085446983759152;0.16085446983759152;0.16085446983759152;0.532583877753812;0.15556563444534344;0.15556563444534344;0.15556563444534344;bpic2019;cluster_size;125;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_126_rho;12.503280743901847;1.0085470085470085;-216.81633453432838;0.7630008946276692;0.7630008946276692;24.229682914597262;488.4843304843305;-37.41887556420748;2.6748579188009476;2.6748579188009476;0.535332667557712;0.16085446983759152;0.16085446983759152;0.16085446983759152;0.532583877753812;0.15556563444534344;0.15556563444534344;0.15556563444534344;bpic2019;cluster_size;126;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_127_rho;12.466079386919496;1.0085470085470085;-212.1217886012187;0.7580971851785379;0.7580971851785379;24.197202015557462;488.4843304843305;-37.262429618589294;2.666608038428639;2.666608038428639;0.535332667557712;0.16085446983759152;0.16085446983759152;0.16085446983759152;0.532583877753812;0.15556563444534344;0.15556563444534344;0.15556563444534344;bpic2019;cluster_size;127;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_128_rho;12.478212890715785;1.0085470085470085;-213.51738388312242;0.761332620731171;0.761332620731171;24.22495126315242;488.4843304843305;-37.16870409418971;2.682197238241281;2.682197238241281;0.5354839626436475;0.16112680099227564;0.16112680099227564;0.16112680099227564;0.5326040504319368;0.155601945265968;0.155601945265968;0.155601945265968;bpic2019;cluster_size;128;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_129_rho;12.672405737244622;1.0085470085470085;-213.02610402340295;0.7782436819768623;0.7782436819768623;24.364921205448507;488.4843304843305;-37.63387487747639;2.699078391061292;2.699078391061292;0.535332667557712;0.16085446983759152;0.16085446983759152;0.16085446983759152;0.532583877753812;0.15556563444534344;0.15556563444534344;0.15556563444534344;bpic2019;cluster_size;129;native;AHOT;Vendor creates invoice;Record Invoice Receipt
AHOT_native_12_rho;13.721176996400343;4.9914529914529915;-203.55789254839965;0.8484716636088482;0.8484716636088482;22.16508724190871;488.4843304843305;-3.6103934055651457;2.335288927087155;2.335288927087155;0.5390307217430339;0.16750966659822034;0.16750966659822034;0.16750966659822034;0.5594841001267012;0.20403679191254237;0.20403679191254237;0.20403679191254237;bpic2019;cluster_size;12;native;AHOT;Vendor creates invoice;Record Invoice Receipt
